3079.501, 0.98609, 1.00000
3079.502, 0.98609, 1.00000
3079.503, 0.98609, 1.00000
3079.504, 0.98609, 1.00000
3079.505, 0.98609, 1.00000
3079.506, 0.98609, 1.00000
3079.507, 0.98609, 1.00000
3079.508, 0.98609, 1.00000
3079.509, 0.98609, 1.00000
3079.510, 0.98609, 1.00000
3079.511, 0.98609, 1.00000
3079.512, 0.98609, 1.00000
3079.513, 0.98609, 1.00000
3079.514, 0.98609, 1.00000
3079.515, 0.98609, 1.00000
3079.516, 0.98609, 1.00000
3079.517, 0.98609, 1.00000
3079.518, 0.98609, 1.00000
3079.519, 0.98610, 1.00000
3079.520, 0.98610, 1.00000
3079.521, 0.98610, 1.00000
3079.522, 0.98610, 1.00000
3079.523, 0.98610, 1.00000
3079.524, 0.98610, 1.00000
3079.525, 0.98610, 1.00000
3079.526, 0.98610, 1.00000
3079.527, 0.98610, 1.00000
3079.528, 0.98610, 1.00000
3079.529, 0.98610, 1.00000
3079.530, 0.98610, 1.00000
3079.531, 0.98610, 1.00000
3079.532, 0.98610, 1.00000
3079.533, 0.98610, 1.00000
3079.534, 0.98610, 1.00000
3079.535, 0.98610, 1.00000
3079.536, 0.98610, 1.00000
3079.537, 0.98611, 1.00000
3079.538, 0.98611, 1.00000
3079.539, 0.98611, 1.00000
3079.540, 0.98611, 1.00000
3079.541, 0.98611, 1.00000
3079.542, 0.98611, 1.00000
3079.543, 0.98611, 1.00000
3079.544, 0.98611, 1.00000
3079.545, 0.98611, 1.00000
3079.546, 0.98611, 1.00000
3079.547, 0.98611, 1.00000
3079.548, 0.98611, 1.00000
3079.549, 0.98612, 1.00000
3079.550, 0.98612, 1.00000
3079.551, 0.98612, 1.00000
3079.552, 0.98612, 1.00000
3079.553, 0.98612, 1.00000
3079.554, 0.98612, 1.00000
3079.555, 0.98612, 1.00000
3079.556, 0.98612, 1.00000
3079.557, 0.98612, 1.00000
3079.558, 0.98613, 1.00000
3079.559, 0.98613, 1.00000
3079.560, 0.98613, 1.00000
3079.561, 0.98613, 1.00000
3079.562, 0.98613, 1.00000
3079.563, 0.98613, 1.00000
3079.564, 0.98613, 1.00000
3079.565, 0.98613, 1.00000
3079.566, 0.98614, 1.00000
3079.567, 0.98614, 1.00000
3079.568, 0.98614, 1.00000
3079.569, 0.98614, 1.00000
3079.570, 0.98614, 1.00000
3079.571, 0.98614, 1.00000
3079.572, 0.98614, 1.00000
3079.573, 0.98615, 1.00000
3079.574, 0.98615, 1.00000
3079.575, 0.98615, 1.00000
3079.576, 0.98615, 1.00000
