4473.144, 0.98374, 1.00000
4473.145, 0.98374, 1.00000
4473.146, 0.98374, 1.00000
4473.147, 0.98374, 1.00000
4473.148, 0.98374, 1.00000
4473.149, 0.98374, 1.00000
4473.150, 0.98374, 1.00000
4473.151, 0.98374, 1.00000
4473.152, 0.98374, 1.00000
4473.153, 0.98374, 1.00000
4473.154, 0.98374, 1.00000
4473.155, 0.98374, 1.00000
4473.156, 0.98374, 1.00000
4473.157, 0.98374, 1.00000
4473.158, 0.98374, 1.00000
4473.159, 0.98374, 1.00000
4473.160, 0.98374, 1.00000
4473.161, 0.98374, 1.00000
4473.162, 0.98374, 1.00000
4473.163, 0.98374, 1.00000
4473.164, 0.98374, 1.00000
4473.165, 0.98374, 1.00000
4473.166, 0.98374, 1.00000
4473.167, 0.98374, 1.00000
4473.168, 0.98374, 1.00000
4473.169, 0.98374, 1.00000
4473.170, 0.98374, 1.00000
4473.171, 0.98374, 1.00000
4473.172, 0.98374, 1.00000
4473.173, 0.98374, 1.00000
4473.174, 0.98374, 1.00000
4473.175, 0.98374, 1.00000
4473.176, 0.98374, 1.00000
4473.177, 0.98374, 1.00000
4473.178, 0.98374, 1.00000
4473.179, 0.98374, 1.00000
4473.180, 0.98374, 1.00000
4473.181, 0.98374, 1.00000
4473.182, 0.98374, 1.00000
4473.183, 0.98374, 1.00000
4473.184, 0.98374, 1.00000
4473.185, 0.98374, 1.00000
4473.186, 0.98374, 1.00000
4473.187, 0.98374, 1.00000
4473.188, 0.98374, 1.00000
4473.189, 0.98374, 1.00000
4473.190, 0.98374, 1.00000
4473.191, 0.98374, 1.00000
4473.192, 0.98374, 1.00000
4473.193, 0.98374, 1.00000
4473.194, 0.98375, 1.00000
4473.195, 0.98375, 1.00000
4473.196, 0.98375, 1.00000
4473.197, 0.98375, 1.00000
4473.198, 0.98375, 1.00000
4473.199, 0.98375, 1.00000
4473.200, 0.98375, 1.00000
4473.201, 0.98375, 1.00000
4473.202, 0.98375, 1.00000
4473.203, 0.98375, 1.00000
4473.204, 0.98375, 1.00000
4473.205, 0.98375, 1.00000
4473.206, 0.98375, 1.00000
4473.207, 0.98375, 1.00000
4473.208, 0.98375, 1.00000
4473.209, 0.98375, 1.00000
