4428.188, 0.98071, 1.00000
4428.189, 0.98072, 1.00000
4428.190, 0.98072, 1.00000
4428.191, 0.98072, 1.00000
4428.192, 0.98072, 1.00000
4428.193, 0.98072, 1.00000
4428.194, 0.98072, 1.00000
4428.195, 0.98072, 1.00000
4428.196, 0.98072, 1.00000
4428.197, 0.98072, 1.00000
4428.198, 0.98072, 1.00000
4428.199, 0.98072, 1.00000
4428.200, 0.98072, 1.00000
4428.201, 0.98072, 1.00000
4428.202, 0.98072, 1.00000
4428.203, 0.98072, 1.00000
4428.204, 0.98073, 1.00000
4428.205, 0.98073, 1.00000
4428.206, 0.98073, 1.00000
4428.207, 0.98073, 1.00000
4428.208, 0.98073, 1.00000
4428.209, 0.98073, 1.00000
4428.210, 0.98073, 1.00000
4428.211, 0.98074, 1.00000
4428.212, 0.98074, 1.00000
4428.213, 0.98074, 1.00000
4428.214, 0.98074, 1.00000
4428.215, 0.98074, 1.00000
4428.216, 0.98074, 1.00000
4428.217, 0.98075, 1.00000
4428.218, 0.98075, 1.00000
4428.219, 0.98075, 1.00000
4428.220, 0.98075, 1.00000
4428.221, 0.98075, 1.00000
4428.222, 0.98076, 1.00000
4428.223, 0.98076, 1.00000
4428.224, 0.98076, 1.00000
4428.225, 0.98076, 1.00000
4428.226, 0.98077, 1.00000
4428.227, 0.98077, 1.00000
4428.228, 0.98077, 1.00000
4428.229, 0.98077, 1.00000
4428.230, 0.98078, 1.00000
4428.231, 0.98078, 1.00000
4428.232, 0.98078, 1.00000
4428.233, 0.98078, 1.00000
4428.234, 0.98079, 1.00000
4428.235, 0.98079, 1.00000
4428.236, 0.98079, 1.00000
4428.237, 0.98079, 1.00000
4428.238, 0.98080, 1.00000
4428.239, 0.98080, 1.00000
4428.240, 0.98080, 1.00000
4428.241, 0.98080, 1.00000
4428.242, 0.98081, 1.00000
4428.243, 0.98081, 1.00000
4428.244, 0.98081, 1.00000
4428.245, 0.98081, 1.00000
4428.246, 0.98081, 1.00000
4428.247, 0.98082, 1.00000
4428.248, 0.98082, 1.00000
4428.249, 0.98082, 1.00000
4428.250, 0.98082, 1.00000
4428.251, 0.98083, 1.00000
4428.252, 0.98083, 1.00000
4428.253, 0.98083, 1.00000
4428.254, 0.98083, 1.00000
4428.255, 0.98083, 1.00000
4428.256, 0.98084, 1.00000
4428.257, 0.98084, 1.00000
4428.258, 0.98084, 1.00000
4428.259, 0.98084, 1.00000
4428.260, 0.98084, 1.00000
4428.261, 0.98085, 1.00000
4428.262, 0.98085, 1.00000
4428.263, 0.98085, 1.00000
4428.264, 0.98085, 1.00000
4428.265, 0.98085, 1.00000
4428.266, 0.98085, 1.00000
4428.267, 0.98085, 1.00000
4428.268, 0.98086, 1.00000
4428.269, 0.98086, 1.00000
4428.270, 0.98086, 1.00000
4428.271, 0.98086, 1.00000
4428.272, 0.98086, 1.00000
4428.273, 0.98086, 1.00000
4428.274, 0.98086, 1.00000
4428.275, 0.98086, 1.00000
4428.276, 0.98086, 1.00000
4428.277, 0.98086, 1.00000
4428.278, 0.98087, 1.00000
4428.279, 0.98087, 1.00000
4428.280, 0.98087, 1.00000
4428.281, 0.98087, 1.00000
4428.282, 0.98087, 1.00000
4428.283, 0.98087, 1.00000
4428.284, 0.98087, 1.00000
4428.285, 0.98087, 1.00000
4428.286, 0.98087, 1.00000
4428.287, 0.98087, 1.00000
4428.288, 0.98087, 1.00000
4428.289, 0.98087, 1.00000
4428.290, 0.98087, 1.00000
4428.291, 0.98087, 1.00000
4428.292, 0.98087, 1.00000
4428.293, 0.98087, 1.00000
4428.294, 0.98087, 1.00000
4428.295, 0.98087, 1.00000
4428.296, 0.98087, 1.00000
4428.297, 0.98087, 1.00000
4428.298, 0.98087, 1.00000
4428.299, 0.98087, 1.00000
4428.300, 0.98088, 1.00000
4428.301, 0.98088, 1.00000
4428.302, 0.98088, 1.00000
4428.303, 0.98088, 1.00000
4428.304, 0.98088, 1.00000
4428.305, 0.98088, 1.00000
4428.306, 0.98088, 1.00000
4428.307, 0.98088, 1.00000
4428.308, 0.98088, 1.00000
4428.309, 0.98088, 1.00000
4428.310, 0.98089, 1.00000
4428.311, 0.98089, 1.00000
4428.312, 0.98089, 1.00000
4428.313, 0.98089, 1.00000
4428.314, 0.98089, 1.00000
4428.315, 0.98090, 1.00000
4428.316, 0.98090, 1.00000
4428.317, 0.98090, 1.00000
4428.318, 0.98090, 1.00000
4428.319, 0.98091, 1.00000
4428.320, 0.98091, 1.00000
4428.321, 0.98091, 1.00000
4428.322, 0.98092, 1.00000
4428.323, 0.98092, 1.00000
4428.324, 0.98093, 1.00000
4428.325, 0.98093, 1.00000
4428.326, 0.98093, 1.00000
4428.327, 0.98094, 1.00000
4428.328, 0.98095, 1.00000
4428.329, 0.98095, 1.00000
4428.330, 0.98096, 1.00000
4428.331, 0.98096, 1.00000
4428.332, 0.98097, 1.00000
4428.333, 0.98098, 1.00000
4428.334, 0.98098, 1.00000
4428.335, 0.98099, 1.00000
4428.336, 0.98100, 1.00000
4428.337, 0.98101, 1.00000
4428.338, 0.98101, 1.00000
